Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       4/18          std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::vector(std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > const&) [387]
                0.00    0.00       5/18          std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::~vector() <cycle 1> [317]
                0.00    0.00       9/18          void std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_realloc_insert<std::shared_ptr<User> >(__gnu_cxx::__normal_iterator<std::shared_ptr<User>*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >, std::shared_ptr<User>&&) [505]
[65]     0.0    0.00    0.00      18         std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_get_Tp_allocator() [65]
-----------------------------------------------
                0.00    0.00       3/18          void std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_M_construct_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > const&>(std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > const&) [518]
                0.00    0.00       3/18          void std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<std::shared_ptr<User>&&>, std::tuple<> >(std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*, std::piecewise_construct_t const&, std::tuple<std::shared_ptr<User>&&>&&, std::tuple<>&&) [519]
                0.00    0.00       6/18          std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*) <cycle 1> [273]
                0.00    0.00       6/18          std::_Rb_tree_iterator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >::operator*() const [215]
[66]     0.0    0.00    0.00      18         std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >::_M_valptr() [66]
                0.00    0.00      18/18          __gnu_cxx::__aligned_membuf<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >::_M_ptr() [61]
-----------------------------------------------
                0.00    0.00       3/18          std::__shared_ptr<Account, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Account, (__gnu_cxx::_Lock_policy)2>&&) [451]
                0.00    0.00       3/18          std::__shared_ptr<Account, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<Account, (__gnu_cxx::_Lock_policy)2>&) [450]
                0.00    0.00       3/18          std::__shared_ptr<Group, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Group, (__gnu_cxx::_Lock_policy)2>&&) [447]
                0.00    0.00       9/18          std::__shared_ptr<User, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<User, (__gnu_cxx::_Lock_policy)2>&&) [152]
[67]     0.0    0.00    0.00      18         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)2>&) [67]
-----------------------------------------------
                0.00    0.00       3/18          std::__shared_ptr<Account, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Account, (__gnu_cxx::_Lock_policy)2>&&) [451]
                0.00    0.00       3/18          std::__shared_ptr<Account, (__gnu_cxx::_Lock_policy)2>::__shared_ptr() [454]
                0.00    0.00       3/18          std::__shared_ptr<Group, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Group, (__gnu_cxx::_Lock_policy)2>&&) [447]
                0.00    0.00       9/18          std::__shared_ptr<User, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<User, (__gnu_cxx::_Lock_policy)2>&&) [152]
[68]     0.0    0.00    0.00      18         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count() [68]
-----------------------------------------------
                0.00    0.00       6/18          std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<User const&>(std::allocator<User>, User const&) [262]
                0.00    0.00       6/18          std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() <cycle 1> [258]
                0.00    0.00       6/18          std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) [259]
[69]     0.0    0.00    0.00      18         std::_Sp_counted_ptr_inplace<User, std::allocator<User>, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [69]
                0.00    0.00      18/18          __gnu_cxx::__aligned_buffer<User>::_M_ptr() [59]
-----------------------------------------------
                0.00    0.00       3/17          std::__shared_ptr_access<User, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [428]
                0.00    0.00      14/17          std::_Sp_less<std::shared_ptr<User> >::operator()(std::shared_ptr<User> const&, std::shared_ptr<User> const&) const [194]
[70]     0.0    0.00    0.00      17         std::__shared_ptr<User, (__gnu_cxx::_Lock_policy)2>::get() const [70]
-----------------------------------------------
                0.00    0.00       8/16          void std::vector<User, std::allocator<User> >::_M_realloc_insert<User const&>(__gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > >, User const&) [384]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > >::difference_type __gnu_cxx::operator-<User*, std::vector<User, std::allocator<User> > >(__gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > > const&, __gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > > const&) [337]
[71]     0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > >::base() const [71]
-----------------------------------------------
                0.00    0.00       4/16          bool __gnu_cxx::operator!=<std::shared_ptr<Group>*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > >(__gnu_cxx::__normal_iterator<std::shared_ptr<Group>*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > > const&, __gnu_cxx::__normal_iterator<std::shared_ptr<Group>*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > > const&) [543]
                0.00    0.00       6/16          void std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::_M_realloc_insert<std::shared_ptr<Group> >(__gnu_cxx::__normal_iterator<std::shared_ptr<Group>*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > >, std::shared_ptr<Group>&&) [510]
                0.00    0.00       6/16          __gnu_cxx::__normal_iterator<std::shared_ptr<Group>*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > >::difference_type __gnu_cxx::operator-<std::shared_ptr<Group>*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > >(__gnu_cxx::__normal_iterator<std::shared_ptr<Group>*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > > const&, __gnu_cxx::__normal_iterator<std::shared_ptr<Group>*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > > const&) [420]
[72]     0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<std::shared_ptr<Group>*, std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > > >::base() const [72]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<User, std::allocator<User> >::_M_check_len(unsigned long, char const*) const [348]
[73]     0.0    0.00    0.00      16         std::vector<User, std::allocator<User> >::size() const [73]
-----------------------------------------------
                0.00    0.00       4/16          std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::vector(std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > const&) [387]
                0.00    0.00      12/16          std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_check_len(unsigned long, char const*) const [433]
[74]     0.0    0.00    0.00      16         std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::size() const [74]
-----------------------------------------------
                0.00    0.00       1/16          std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_M_get_insert_unique_pos(std::shared_ptr<User> const&) [635]
                0.00    0.00       2/16          std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::begin() [558]
                0.00    0.00       3/16          std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*) [516]
                0.00    0.00       3/16          std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >*, std::_Rb_tree_node_base*, std::shared_ptr<User> const&) [517]
                0.00    0.00       3/16          std::_Rb_tree_const_iterator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >::_M_const_cast() const [432]
                0.00    0.00       4/16          std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::end() [392]
[75]     0.0    0.00    0.00      16         std::_Rb_tree_iterator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [75]
-----------------------------------------------
                0.00    0.00      16/16          User* std::__uninitialized_move_if_noexcept_a<User*, User*, std::allocator<User> >(User*, User*, User*, std::allocator<User>&) [188]
[76]     0.0    0.00    0.00      16         User const* std::__make_move_if_noexcept_iterator<User, User const*>(User*) [76]
-----------------------------------------------
                0.00    0.00      15/15          __gnu_cxx::__atomic_add_dispatch(int*, int) [78]
[77]     0.0    0.00    0.00      15         __gnu_cxx::__atomic_add_single(int*, int) [77]
-----------------------------------------------
                0.00    0.00      15/15          std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_add_ref_copy() [84]
[78]     0.0    0.00    0.00      15         __gnu_cxx::__atomic_add_dispatch(int*, int) [78]
                0.00    0.00      15/54          __gthread_active_p() [11]
                0.00    0.00      15/15          __gnu_cxx::__atomic_add_single(int*, int) [77]
-----------------------------------------------
                0.00    0.00       6/15          std::allocator_traits<std::allocator<std::shared_ptr<Group> > >::max_size(std::allocator<std::shared_ptr<Group> > const&) [249]
                0.00    0.00       9/15          __gnu_cxx::new_allocator<std::shared_ptr<Group> >::allocate(unsigned long, void const*) [136]
[79]     0.0    0.00    0.00      15         __gnu_cxx::new_allocator<std::shared_ptr<Group> >::max_size() const [79]
